id,greenhous_temperature_celsius,greenhouse_humidity_percentage,greenhouse_illuminance_lux,online_temperature_celsius,online_humidity_percentage,greenhouse_total_volatile_organic_compounds_ppb,greenhouse_equivalent_co2_ppm,created,stress_risk
431645,30.225299453735357,44.81284866333008,10952.8,7.5,73.0,1665.4,2290.1,2021-03-13 11:20:04,1
431697,26.886587142944336,47.600518798828126,2368.2,7.5,73.0,1448.0,1793.8,2021-03-13 11:30:04,0
431749,23.502241770426437,49.335300021701386,2014.3333333333333,9.300000190734863,64.0,1180.888888888889,1454.7777777777778,2021-03-13 11:40:03,0
431796,20.8975736618042,51.089952087402345,3107.0,9.300000190734863,62.0,1021.9,1346.7,2021-03-13 11:50:04,0
431848,23.32089710235596,49.70778999328613,17158.6,9.300000190734863,62.0,1151.3,1580.8,2021-03-13 12:00:07,0
431900,27.1795223236084,49.1151294708252,14198.1,6.400000095367432,78.0,1560.0,2228.9,2021-03-13 12:10:04,1
431952,27.76082335578071,48.3258310953776,9181.111111111111,6.800000190734863,79.0,1551.3333333333333,2182.1111111111118,2021-03-13 12:20:02,1
431999,32.31803569793701,44.0399787902832,5188.4,6.800000190734863,79.0,1823.7,2796.7,2021-03-13 12:30:05,1
432051,34.22304840087891,43.13755989074707,14811.4,8.800000190734863,67.0,1988.0,3068.5,2021-03-13 12:40:05,1
432103,32.30762195587158,43.6969554901123,11725.3,8.0,71.0,1845.0,2654.1,2021-03-13 12:50:04,1
432155,30.622377157211304,44.435606479644775,12783.25,8.0,71.0,1729.75,2363.5,2021-03-13 13:00:06,1
432197,29.105630493164064,45.37788887023926,10779.5,8.600000381469727,68.0,1621.9,2123.5,2021-03-13 13:10:04,1
432249,27.639620208740237,46.20080871582032,11690.2,9.300000190734863,66.0,1522.0,1914.0,2021-03-13 13:20:03,0
432301,26.563329272800026,47.13003200954861,9389.555555555557,9.300000190734863,66.0,1451.888888888889,1786.2222222222222,2021-03-13 13:30:04,0
432348,26.156786346435545,47.52742767333984,12245.3,8.699999809265137,67.0,1428.7,1774.9,2021-03-13 13:40:01,0
432400,25.56877994537353,48.37994956970215,9211.3,9.300000190734863,67.0,1406.6,1731.5,2021-03-13 13:50:04,0
432452,25.45422286987305,47.65117835998535,12247.4,9.300000190734863,67.0,1416.6,1723.7,2021-03-13 14:00:08,0
432504,25.47709888882107,48.68068822224935,10932.666666666666,9.300000190734863,61.0,1527.5555555555557,1931.6666666666667,2021-03-13 14:10:06,0
432551,25.759441566467284,49.66186027526855,11940.6,8.199999809265137,68.0,1577.0,2073.5,2021-03-13 14:20:06,1
432603,25.90150299072265,49.71770820617676,11947.3,8.199999809265137,68.0,1614.7,2113.3,2021-03-13 14:30:06,1
432655,25.85931186676025,49.76424827575684,10629.3,7.099999904632568,75.0,1620.5,2087.7,2021-03-13 14:40:05,1
432707,25.27445051405165,49.89818784925673,9165.888888888889,8.600000381469727,67.0,1536.5555555555557,1917.6666666666667,2021-03-13 14:50:03,0
432754,24.538300132751463,50.39169883728027,7360.7,8.600000381469727,67.0,1463.4,1799.8,2021-03-13 15:00:06,0
432806,22.65465030670166,51.92584037780762,3524.7,9.5,62.0,1326.2,1538.9,2021-03-13 15:10:04,0
432858,21.46982532077365,52.56512620713976,4280.111111111111,9.600000381469728,59.0,1279.6666666666667,1488.888888888889,2021-03-13 15:20:04,0
432905,20.5301362991333,53.59151649475098,4109.8,9.600000381469728,59.0,1217.4,1456.5,2021-03-13 15:30:01,0
432957,20.3627067565918,53.87914810180664,5580.9,9.699999809265137,61.0,1212.0,1464.5,2021-03-13 15:40:04,0
433009,20.43854389190674,54.09918441772461,5400.0,9.300000190734863,61.0,1218.6,1481.6,2021-03-13 15:50:03,0
433061,20.16303300857544,54.51209259033203,4631.125,9.300000190734863,61.0,1170.625,1462.0,2021-03-13 16:00:06,0
433103,19.292172241210935,55.40032043457031,2324.8,9.0,61.0,1127.3,1427.5,2021-03-13 16:10:03,0
433155,18.54448013305664,55.96917724609375,2506.8,9.100000381469728,61.0,1076.5,1394.7,2021-03-13 16:20:05,0
433207,18.06488914489746,57.10994110107422,2432.9,9.100000381469728,61.0,1034.8,1389.3,2021-03-13 16:30:05,0
433259,17.63671663072374,58.125852796766495,1967.3333333333333,9.800000190734863,58.0,1034.5555555555557,1387.0,2021-03-13 16:40:04,0
433306,17.265125465393066,58.60761413574219,1995.5,9.600000381469728,58.0,1038.8,1385.9,2021-03-13 16:50:04,0
433358,16.940146446228027,58.857099533081055,1816.0,9.600000381469728,58.0,1009.1,1374.4,2021-03-13 17:00:06,0
433410,16.619973945617676,59.13206672668457,1683.0,8.800000190734863,60.0,1000.4,1360.3,2021-03-13 17:10:06,0
433462,16.35822253757053,59.51730643378364,1561.5555555555557,9.0,60.0,964.8888888888888,1351.5555555555557,2021-03-13 17:20:03,0
433509,16.10540180206299,60.15365829467773,1421.9,9.0,60.0,951.4,1351.6,2021-03-13 17:30:05,0
433561,15.874952411651613,60.77058029174805,1252.3,8.800000190734863,59.0,909.1,1336.4,2021-03-13 17:40:04,0
433613,15.63675889968872,61.24361000061035,1056.3,8.5,62.0,890.6,1325.4,2021-03-13 17:50:04,0
433665,15.410255750020346,61.66526794433594,872.8888888888889,8.5,62.0,867.8888888888889,1319.888888888889,2021-03-13 18:00:06,0
433712,15.142481136322022,61.96795539855957,640.3,8.199999809265137,66.0,853.1,1310.6,2021-03-13 18:10:03,0
433764,14.84420518875122,62.29434661865234,407.5,8.100000381469727,67.0,822.9,1287.1,2021-03-13 18:20:03,0
433816,14.551003360748291,62.57053489685059,232.6,8.100000381469727,67.0,773.3,1266.9,2021-03-13 18:30:05,0
433868,14.276552730136448,62.82614050971137,105.0,7.900000095367432,65.0,743.6666666666666,1251.2222222222222,2021-03-13 18:40:04,0
433915,14.028419971466064,63.26756706237793,28.0,7.5,67.0,704.2,1237.8,2021-03-13 18:50:04,0
433967,13.793431091308594,63.78789939880371,7.0,7.5,67.0,683.3,1215.6,2021-03-13 19:00:05,0
434019,13.553101444244383,64.17486801147462,0.0,7.400000095367432,68.0,676.5,1207.0,2021-03-13 19:10:05,0
434071,13.352025561862522,64.53481123182509,0.0,7.400000095367432,68.0,663.7777777777778,1189.888888888889,2021-03-13 19:20:04,0
434118,13.168574142456055,64.83222732543945,0.0,7.199999809265137,70.0,668.5,1191.0,2021-03-13 19:30:05,0
434170,13.021439266204831,64.98344421386719,0.0,7.0,70.0,676.6,1197.0,2021-03-13 19:40:04,0
434222,12.919432640075684,65.08922153049045,0.0,6.900000095367432,71.0,670.4444444444445,1189.3333333333333,2021-03-13 19:50:04,0
434269,12.84080590142144,65.35167778862848,0.0,6.900000095367432,71.0,657.4444444444445,1176.6666666666667,2021-03-13 20:00:06,0
434316,12.799267768859863,65.60784149169922,0.0,6.800000190734863,71.0,648.2,1161.6,2021-03-13 20:10:04,0
434368,12.777014838324654,65.7602801852756,0.0,6.900000095367432,70.0,648.1111111111111,1162.888888888889,2021-03-13 20:20:03,0
434415,12.781109523773193,65.77340545654297,0.0,6.900000095367432,70.0,668.4,1196.5,2021-03-13 20:30:05,0
434467,12.775501823425293,65.72487869262696,0.0,6.900000095367432,67.0,687.3,1214.8,2021-03-13 20:40:04,0
434519,12.746128177642822,65.73113479614258,0.0,6.800000190734863,67.0,682.1,1210.4,2021-03-13 20:50:05,0
434571,12.681179682413736,65.66533321804471,0.0,6.800000190734863,67.0,687.1111111111111,1210.7777777777778,2021-03-13 21:00:06,0
434618,12.576562213897706,65.68489837646484,0.0,6.599999904632568,70.0,672.2,1186.3,2021-03-13 21:10:04,0
434670,12.461619271172417,65.75943162706163,0.0,6.599999904632568,66.0,665.1111111111111,1178.6666666666667,2021-03-13 21:20:04,0
434717,12.386701941490172,65.98916625976562,0.0,6.599999904632568,66.0,654.625,1168.125,2021-03-13 21:30:05,0
434759,12.363202953338623,66.16433715820312,0.0,6.400000095367432,67.0,645.8,1151.6,2021-03-13 21:40:05,0
434811,12.341573238372805,66.19485473632812,0.0,6.099999904632568,67.0,648.0,1164.1,2021-03-13 21:50:03,0
434863,12.275289747450088,66.2005861070421,0.0,6.099999904632568,67.0,640.1111111111111,1146.888888888889,2021-03-13 22:00:05,0
434910,12.198710536956789,66.36759185791016,0.0,6.5,65.0,634.3,1137.7,2021-03-13 22:10:00,0
434962,12.147173309326172,66.53253936767578,0.0,6.300000190734863,66.0,648.6,1162.3,2021-03-13 22:20:03,0
435014,12.072938156127927,66.59586334228516,0.0,6.300000190734863,66.0,647.0,1159.6,2021-03-13 22:30:06,0
435066,11.982443809509276,66.65683068169488,0.0,6.199999809265137,70.0,630.0,1136.111111111111,2021-03-13 22:40:04,0
435113,11.916457176208496,66.7653923034668,0.0,6.0,72.0,645.4,1154.0,2021-03-13 22:50:06,0
435165,11.943160438537598,66.96513366699219,0.0,5.900000095367432,73.0,642.2,1159.2,2021-03-13 23:00:08,0
435217,11.985085010528564,66.99397277832031,0.0,5.699999809265137,73.0,650.4,1166.7,2021-03-13 23:10:04,0
435269,11.986598438686794,66.92030673556857,0.0,5.699999809265137,73.0,664.0,1180.6666666666667,2021-03-13 23:20:04,0
435316,11.972534370422364,66.87709045410156,0.0,5.699999809265137,73.0,667.8,1187.5,2021-03-13 23:30:04,0
435368,11.976539707183838,66.92576599121094,0.0,6.0,71.0,659.0,1175.1,2021-03-13 23:40:04,0
435420,12.024338150024414,67.06050109863281,0.0,6.0,71.0,654.8,1169.3,2021-03-13 23:50:03,0
435472,12.09074052174886,67.17852020263672,0.0,6.0,71.0,646.2222222222222,1163.888888888889,2021-03-14 00:00:08,0
435519,12.151712608337402,67.28099670410157,0.0,6.099999904632568,71.0,637.4,1153.5,2021-03-14 00:10:03,0
435571,12.14984359741211,67.24818801879883,0.0,5.900000095367432,72.0,635.9,1148.9,2021-03-14 00:20:03,0
435623,12.051575756072998,67.08460998535156,0.0,5.900000095367432,72.0,631.9,1135.2,2021-03-14 00:30:06,0
435675,11.904410786098904,67.02745734320746,0.0,6.099999904632568,72.0,619.1111111111111,1114.6666666666667,2021-03-14 00:40:05,0
435722,11.807240104675293,67.08079528808594,0.0,5.800000190734863,73.0,631.6,1133.6,2021-03-14 00:50:03,0
435774,11.813115119934082,67.27962265014648,0.0,5.800000190734863,73.0,629.7,1131.7,2021-03-14 01:00:05,0
435826,11.884145641326905,67.49141693115234,0.0,5.400000095367432,76.0,613.9,1119.2,2021-03-14 01:10:03,0
435878,11.971762339274088,67.61340247260199,0.0,5.5,77.0,607.6666666666666,1111.3333333333333,2021-03-14 01:20:04,0
435925,12.050774669647216,67.69283294677734,0.0,5.5,77.0,606.8,1111.6,2021-03-14 01:30:01,0
435977,12.05958671569824,67.61592864990234,0.0,5.5,78.0,625.7,1141.8,2021-03-14 01:40:04,0
436029,11.975204372406006,67.4795150756836,0.0,5.5,78.0,632.9,1141.6,2021-03-14 01:50:03,0
436081,11.876224093967014,67.43758731418185,0.0,5.5,78.0,633.1111111111111,1140.3333333333333,2021-03-14 02:00:05,0
436128,11.757037734985351,67.46395111083984,0.0,5.5,82.0,624.8,1121.7,2021-03-14 02:10:03,0
436180,11.587472057342527,67.4074935913086,0.0,5.300000190734863,82.0,612.1,1099.8,2021-03-14 02:20:05,0
436232,11.446746158599854,67.4715805053711,0.0,5.300000190734863,82.0,614.8,1098.0,2021-03-14 02:30:05,0
436284,11.327619658576118,67.56304846869574,0.0,5.199999809265137,81.0,609.2222222222222,1089.4444444444443,2021-03-14 02:40:03,0
436331,11.17811098098755,67.6015853881836,0.0,4.900000095367432,81.0,602.8,1078.6,2021-03-14 02:50:03,0
436383,11.05100326538086,67.70595626831054,0.0,4.900000095367432,81.0,593.7,1070.3,2021-03-14 03:00:05,0
436435,11.004509819878471,67.92146809895833,0.0,4.800000190734863,81.0,609.5555555555555,1090.888888888889,2021-03-14 03:10:04,0
436482,11.033913230895996,68.118408203125,0.0,4.699999809265137,81.0,608.4,1091.0,2021-03-14 03:20:01,0
436534,11.080643844604491,68.24780654907227,0.0,4.699999809265137,81.0,606.6,1094.4,2021-03-14 03:30:04,0
436586,11.11802854537964,68.30457305908203,0.0,4.800000190734863,80.0,611.4,1105.9,2021-03-14 03:40:04,0
436638,11.13891633351644,68.34329647488065,0.0,4.800000190734863,81.0,620.5555555555555,1119.2222222222222,2021-03-14 03:50:04,0
436685,11.14606695175171,68.36148834228516,0.0,4.800000190734863,81.0,615.9,1112.6,2021-03-14 04:00:00,0
436737,11.103074741363525,68.3544692993164,0.0,4.599999904632568,82.0,617.9,1115.3,2021-03-14 04:10:04,0
436789,11.05447483062744,68.36713409423828,0.0,4.599999904632568,82.0,630.9,1134.7,2021-03-14 04:20:03,0
436841,11.04673080444336,68.5296401977539,0.0,4.599999904632568,82.0,632.9,1149.5,2021-03-14 04:30:05,0
436893,11.116663720872667,68.75003221299913,0.0,4.199999809265137,83.0,770.6666666666666,1264.6666666666667,2021-03-14 04:40:04,0
436940,11.204013347625732,68.90058898925781,0.0,4.199999809265137,83.0,888.2,1321.0,2021-03-14 04:50:02,0
436992,11.282787990570068,69.01106262207031,0.0,4.199999809265137,83.0,856.3,1314.0,2021-03-14 05:00:05,0
437044,11.321240425109863,69.07240295410156,0.0,4.300000190734863,84.0,1151.5,1428.6,2021-03-14 05:10:03,0
437096,11.35016918182373,69.12167188856337,0.0,4.5,83.0,1496.0,1548.4444444444443,2021-03-14 05:20:03,0
437143,11.360761547088623,69.17097473144531,0.0,4.5,83.0,1400.6,1491.0,2021-03-14 05:30:05,0
437195,11.365835094451905,69.25520782470703,0.0,4.199999809265137,88.0,1116.8,1391.5,2021-03-14 05:40:04,0
437247,11.383993148803713,69.3678207397461,0.0,4.099999904632568,91.0,866.3,1305.1,2021-03-14 05:50:06,0
437299,11.399124993218315,69.40651024712457,0.0,4.099999904632568,91.0,844.2222222222222,1302.6666666666667,2021-03-14 06:00:05,0
437346,11.401350402832032,69.43968963623047,0.0,4.0,92.0,685.7,1218.8,2021-03-14 06:10:04,0
437398,11.420309925079346,69.54039764404297,0.0,4.0,91.0,638.8,1152.7,2021-03-14 06:20:03,0
437450,11.438735008239746,69.59029388427734,0.0,4.0,91.0,622.5,1138.7,2021-03-14 06:30:05,0
437502,11.44600412580702,69.63250986735027,14.0,4.099999904632568,91.0,622.6666666666666,1137.3333333333333,2021-03-14 06:40:04,0
437549,11.457427024841309,69.66887664794922,26.6,4.0,93.0,619.8,1134.2,2021-03-14 06:50:05,0
437601,11.484664630889892,69.73449172973633,70.3,4.0,93.0,605.4,1117.1,2021-03-14 07:00:07,0
437653,11.519378852844238,69.7955322265625,96.0,4.099999904632568,92.0,600.4,1106.6,2021-03-14 07:10:03,0
437705,11.580707020229765,69.81036631266277,278.3333333333333,4.099999904632568,92.0,607.1111111111111,1118.3333333333333,2021-03-14 07:20:03,0
437752,11.675859928131104,69.76425018310547,405.0,4.099999904632568,93.0,612.5,1132.9,2021-03-14 07:30:04,0
437804,11.770923709869384,69.70549926757812,564.8,4.099999904632568,94.0,605.2,1123.0,2021-03-14 07:40:04,0
437856,11.881475734710694,69.64217376708984,706.0,4.0,95.0,610.4,1129.1,2021-03-14 07:50:04,0
437908,12.05750952826606,69.50603146023221,1143.5555555555557,4.0,95.0,594.2222222222222,1110.5555555555557,2021-03-14 08:00:04,0
437955,12.298313903808594,69.39971160888672,1257.4,4.099999904632568,95.0,578.0,1095.6,2021-03-14 08:10:05,0
438007,12.426756572723388,69.40474700927734,920.6,4.199999809265137,96.0,585.6,1112.2,2021-03-14 08:20:05,0
438059,12.647058773040772,69.1393913269043,1838.7,4.199999809265137,96.0,622.6,1169.6,2021-03-14 08:30:05,0
438111,13.202784008449978,68.60184817843967,2832.6666666666665,4.300000190734863,96.0,661.4444444444445,1236.6666666666667,2021-03-14 08:40:04,0
438158,13.562981700897216,68.56122589111328,2360.9,4.400000095367432,95.0,675.2,1264.9,2021-03-14 08:50:03,0
438210,13.828412342071534,68.30518035888672,2699.8,4.400000095367432,95.0,690.2,1293.5,2021-03-14 09:00:05,0
438262,14.66288995742798,67.33684310913085,5230.3,4.800000190734863,96.0,788.0,1353.1,2021-03-14 09:10:04,0
438314,15.897442499796549,66.23992241753473,7514.222222222223,5.0,96.0,941.0,1433.6666666666667,2021-03-14 09:20:03,0
438361,17.223201179504393,65.41649627685547,6737.9,5.0,96.0,1034.4,1499.7,2021-03-14 09:30:05,0
438413,17.72495632171631,64.47776069641114,6891.7,5.199999809265137,96.0,1082.0,1512.4,2021-03-14 09:40:04,0
438465,18.37891960144043,63.21492309570313,6765.4,5.300000190734863,97.0,1168.0,1545.6,2021-03-14 09:50:04,0
438517,19.047836939493816,62.28020689222548,8136.222222222223,5.300000190734863,97.0,1218.7777777777778,1622.0,2021-03-14 10:00:04,0
438564,19.231822776794434,61.738003158569335,7957.2,6.099999904632568,96.0,1236.0,1603.5,2021-03-14 10:10:04,0
438616,19.993667602539062,60.862439727783205,8817.0,6.900000095367432,86.0,1281.7,1708.1,2021-03-14 10:20:04,0
438668,20.98462677001953,59.70138092041016,10725.2,6.900000095367432,86.0,1355.8,1845.8,2021-03-14 10:30:04,0
438720,21.87719874911838,58.45409181382921,11317.444444444443,6.5,84.0,1425.3333333333333,1959.888888888889,2021-03-14 10:40:03,0
438767,22.89471263885498,56.80018310546875,12270.5,6.599999904632568,88.0,1496.1,2082.1,2021-03-14 10:50:03,1
438819,22.8418399810791,56.40054969787597,10442.6,6.599999904632568,88.0,1473.4,1975.3,2021-03-14 11:00:06,0
438871,22.912870979309083,55.84496803283692,10860.1,6.900000095367432,86.0,1471.1,1940.7,2021-03-14 11:10:05,0
438923,22.70885764227973,56.00434070163303,9148.777777777776,7.199999809265137,83.0,1446.3333333333333,1878.7777777777776,2021-03-14 11:20:03,0
438970,24.15751113891601,54.56580429077148,12864.6,7.199999809265137,83.0,1529.8,2093.4,2021-03-14 11:30:03,1
439022,24.617341804504395,54.4129093170166,9916.0,7.5,80.0,1569.0,2137.4,2021-03-14 11:40:04,1
439074,26.4275577545166,51.77279281616211,9947.0,7.400000095367432,78.0,1636.0,2358.5,2021-03-14 11:50:05,1
439126,26.899790445963543,51.981723361545136,8820.111111111111,7.400000095367432,78.0,1691.5555555555557,2416.6666666666665,2021-03-14 12:00:08,1
439173,26.83718605041504,50.52506294250488,13669.7,7.599999904632568,76.0,1657.8,2281.2,2021-03-14 12:10:03,1
439225,26.99660472869873,50.61341209411621,9360.4,8.0,76.0,1690.2,2316.3,2021-03-14 12:20:05,1
439277,25.854771995544432,50.17166404724121,10689.7,8.0,76.0,1569.3,2024.1,2021-03-14 12:30:07,1
439329,25.28809886508518,51.5500619676378,10505.888888888889,8.199999809265137,76.0,1501.6666666666667,1953.888888888889,2021-03-14 12:40:04,0
439376,28.52109546661377,49.561913299560544,11410.4,7.699999809265137,75.0,1807.8,2652.6,2021-03-14 12:50:04,1
439428,29.446364402771,49.02296447753906,12279.3,7.699999809265137,75.0,1897.3,2722.5,2021-03-14 13:00:06,1
439480,28.109865188598636,48.51621284484863,10528.3,8.199999809265137,73.0,1679.8,2249.7,2021-03-14 13:10:04,1
439532,26.009680853949654,49.76221423678928,6380.111111111111,8.0,72.0,1531.2222222222222,1886.111111111111,2021-03-14 13:20:05,0
439579,23.461356544494627,51.88982963562012,3555.8,7.599999904632568,71.0,1307.7,1541.7,2021-03-14 13:30:04,0
439631,21.290379142761232,53.84084815979004,2855.3,8.699999809265137,71.0,1118.8,1427.3,2021-03-14 13:40:04,0
439683,20.149080085754395,55.46852836608887,3652.3,8.600000381469727,69.0,1055.6,1401.7,2021-03-14 13:50:07,0
439735,19.300628238254124,56.73829947577583,3055.4444444444443,8.600000381469727,69.0,1030.888888888889,1390.888888888889,2021-03-14 14:00:08,0
439782,19.20939197540283,56.97138938903809,5820.6,8.600000381469727,68.0,1060.3,1414.4,2021-03-14 14:10:03,0
